Ord_No,Line_No,Line_type,Facility,Whs,GIN,GIN with Zero,Descr,Cust_nm,normalized_gin
100622477,5,1,BEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,ELLIMETAL N.V.,0445800883
100636068,9,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,ERNST SCHMIDT GMBH,0445800883
100630933,15,1,PLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"""RYWAL-RHC"" SP.Z O.O.",0445800883
100566553,1,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,ARTMANN WERKZEUG- UND MASCHINEN-,0445800883
100575363,4,1,PLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,HURT-DETAL  BIERNACKI GRZEGORZ,0445800883
100527811,4,1,ESB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"ABUCIDE, S.L.",0445800883
100530972,1,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,EICKELBAUM ANTRIEBS- U.,0445800883
100561976,2,1,ESB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,SOLUCIONES IND. Y SOLDADURA 2008 SL,0445800883
100548391,3,1,BEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,VSE BVBA,0445800883
100550220,3,1,DKB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,RØDGAARDS IMPORT A/S,0445800883
100449109,5,1,CZB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,MILAN VILDMAN,0445800883
100437190,5,1,PLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,TECHNIK MICHAŁ WALKOWICZ,0445800883
100424556,11,1,FRB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,COLOMBIE CADET,0445800883
100423127,7,1,FRB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,SOFIP'OISE,0445800883
100413538,7,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,EICKELBAUM ANTRIEBS- U.,0445800883
100434617,1,1,CZB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,SVÁŘECÍ TECHNIKA - OSVA S.R.O.,0445800883
100473968,1,1,ITB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,MECCANOTECNICA S.R.L.,0445800883
100472072,14,1,PTB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"RTSMAIS-COM.PROD.SERV.IND,LDA",0445800883
100459224,10,1,PLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,TECHNIK MICHAŁ WALKOWICZ,0445800883
100459715,6,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,ERNST SCHMIDT GMBH,0445800883
100486505,3,1,PLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,EKOD SPÓŁKA Z O.O.,0445800883
100908474,3,1,BEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,DINTOOLS BVBA,0445800883
100910236,12,1,BEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,LASSERVICE NV,0445800883
100913444,7,1,PLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"F.H.U. ""TARGED"" ZBIGNIEW GRABOWSKI",0445800883
100914139,4,1,NLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,ZEVIJ BV LASAULEC ZWOLLE,0445800883
100918173,3,1,FRB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,MOUGENOT ET FILS SARL,0445800883
100918413,3,1,BEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,DINTOOLS BVBA,0445800883
100920430,4,1,PLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,FIGEL SP. Z O.O.,0445800883
100889401,3,1,BEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,DINTOOLS BVBA,0445800883
100894470,9,1,FRB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,ALPES PRODUITS INDUSTRIELS,0445800883
100866351,11,1,PLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,FIGEL SP. Z O.O.,0445800883
100870782,6,1,ESB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"DISPROSOL, S.L.",0445800883
100870757,2,1,ESB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"ABUCIDE, S.L.",0445800883
100875792,3,1,BEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,DINTOOLS BVBA,0445800883
100879471,13,1,ESB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"ABUCIDE, S.L.",0445800883
100926757,3,1,PLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,EKOD SPÓŁKA Z O.O.,0445800883
100924662,7,1,PLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,EKOD SPÓŁKA Z O.O.,0445800883
100929415,3,1,PLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"""RYWAL-RHC"" SP.Z O.O.",0445800883
100929041,2,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,ELEKTRO-SCHWEISSTECHNIK,0445800883
100941623,24,1,FRB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,CLS TECHNOLOGIES,0445800883
100941623,11,1,FRB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,CLS TECHNOLOGIES,0445800883
100947997,5,0,IEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,OXY ARC LIMITED,0445800883
100958067,6,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,ARTMANN WERKZEUG- UND MASCHINEN-,0445800883
100971822,5,1,FRB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,SETIN-BIGORRE SOUDURE,0445800883
100969657,9,1,PTB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"CS WIND PORTUGAL, S.A",0445800883
100969657,1,1,PTB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"CS WIND PORTUGAL, S.A",0445800883
100976846,2,1,ESB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"GRI TOWERS SEVILLA, S.L.",0445800883
100975366,1,1,PTB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"CS WIND PORTUGAL, S.A",0445800883
100963892,4,1,PLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,EKOD SPÓŁKA Z O.O.,0445800883
100963892,15,1,PLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,EKOD SPÓŁKA Z O.O.,0445800883
100963545,13,1,BEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,LECOT,0445800883
100962143,3,1,FRB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,SETIN-BIGORRE SOUDURE,0445800883
100960978,21,1,FRB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,A2SI,0445800883
100977832,3,1,BEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,DINTOOLS BVBA,0445800883
100978690,2,1,ITB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,SALDOTECNICA DI SARNO ORSOLA SAS,0445800883
100989071,4,1,FRB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,CLS TECHNOLOGIES,0445800883
100989761,1,1,BEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,PARDUYNS S.A.,0445800883
100990336,2,1,ITB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,SALDOTECNICA DI SARNO ORSOLA SAS,0445800883
100991228,2,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,ERNST SCHMIDT GMBH,0445800883
100818225,2,1,PTB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"CS WIND PORTUGAL, S.A",0445800883
100826815,2,1,PTB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"CS WIND PORTUGAL, S.A",0445800883
100827091,3,1,BEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,DINTOOLS BVBA,0445800883
100842299,4,1,DKB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,RØDGAARDS IMPORT A/S,0445800883
100794103,2,1,PTB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"CS WIND PORTUGAL, S.A",0445800883
100797468,2,1,PTB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"CS WIND PORTUGAL, S.A",0445800883
100797233,2,1,PTB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"CS WIND PORTUGAL, S.A",0445800883
100796831,1,1,SEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,IMAB HALLANDS INDUSTRIMATERIAL AB,0445800883
100816788,2,1,ESB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"DISPROSOL, S.L.",0445800883
100808920,7,1,ITB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,GRAZIANO SRL,0445800883
100810341,9,1,FRB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,TISSOT,0445800883
100810341,3,1,FRB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,TISSOT,0445800883
100802330,19,1,ITB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,GRAZIANO SRL,0445800883
100799560,2,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,ARTMANN WERKZEUG- UND MASCHINEN-,0445800883
100751384,3,1,ESB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"DISPROSOL, S.L.",0445800883
100746060,7,1,BEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,DINTOOLS BVBA,0445800883
100756199,8,1,PLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"F.H.U. ""TARGED"" ZBIGNIEW GRABOWSKI",0445800883
100765239,7,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,ERNST SCHMIDT GMBH,0445800883
100766049,4,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,VSE GERMANY GMBH,0445800883
100766425,10,1,PLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,HURT-DETAL  BIERNACKI GRZEGORZ,0445800883
100717263,5,1,ESB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"ABUCIDE, S.L.",0445800883
100739195,7,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,VSE GERMANY GMBH,0445800883
100739170,4,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,VSE GERMANY GMBH,0445800883
100739208,7,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,VSE GERMANY GMBH,0445800883
100744509,2,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,EICKELBAUM ANTRIEBS- U.,0445800883
100730819,3,1,PTB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"LISNAVE- ESTALEIROS NAVAIS, S.A",0445800883
100730826,3,1,PTB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"LISNAVE- ESTALEIROS NAVAIS, S.A",0445800883
600039872,7,0,ITB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,GRAZIANO SRL,0445800883
600041141,1,0,IEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,OXY ARC LIMITED,0445800883
600034810,1,0,BEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,DINTOOLS BVBA,0445800883
600030824,1,0,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,MTECK-SCHWEISSTECHNIK GMBH,0445800883
600030824,2,0,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,MTECK-SCHWEISSTECHNIK GMBH,0445800883
600030824,3,0,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,MTECK-SCHWEISSTECHNIK GMBH,0445800883
600030824,4,0,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,MTECK-SCHWEISSTECHNIK GMBH,0445800883
101291988,2,1,PTB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"WEST SEA - ESTALEIROS NAVAIS, LDA",0445800883
101292294,9,1,ESB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"DISPROSOL, S.L.",0445800883
101292699,2,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,KAACK GMBH,0445800883
101286985,6,1,ITB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,SALDOTECNICA DI SARNO ORSOLA SAS,0445800883
101276318,2,1,PLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,TECH-MIX - WIESŁAW RYMARCZYK,0445800883
101190736,7,1,BEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,DINTOOLS BVBA,0445800883
101189156,25,1,FRB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,E.R.M.E.S. SAS,0445800883
101199649,2,1,SEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,VERKTYGSHUSET I KIRUNA AB,0445800883
101172133,1,1,SEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,SVETSMASKINSERVICE WESSLANDER AB,0445800883
101169891,6,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,MTECK-SCHWEISSTECHNIK GMBH,0445800883
101169269,1,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,ARTMANN WERKZEUG- UND MASCHINEN-,0445800883
101152449,4,1,PLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,FIGEL SP. Z O.O.,0445800883
101164395,2,1,ESB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"TESOL CANARIAS, S.L.",0445800883
101165573,2,0,ITB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,SALDOTECNICA DI SARNO ORSOLA SAS,0445800883
101163859,3,1,PLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,PÓŁNOC SERWIS ADAM ZALEWSKI,0445800883
101159966,3,1,BEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,LECOT,0445800883
101137579,3,1,PLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,TECHNIK MICHAŁ WALKOWICZ,0445800883
101245090,31,1,ESB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"TESOL CANARIAS, S.L.",0445800883
101243410,12,1,FRB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,AD SOUDAGE SAS,0445800883
101253181,6,1,BEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,DINTOOLS BVBA,0445800883
101261396,8,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,EICKELBAUM ANTRIEBS- U.,0445800883
101264711,3,1,DKB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,RØDGAARDS IMPORT A/S,0445800883
101216972,14,1,FRB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,ALPES PRODUITS INDUSTRIELS,0445800883
101214185,7,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,EICKELBAUM ANTRIEBS- U.,0445800883
101208618,3,1,FRB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,CLS TECHNOLOGIES,0445800883
101223561,3,1,ESB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"ABUCIDE, S.L.",0445800883
101226368,7,1,FRB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,CLS TECHNOLOGIES,0445800883
101239501,9,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,UNITRON SCHWEISSZUSATZWERKSTOFFE,0445800883
101237334,3,1,FRB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,ALPES PRODUITS INDUSTRIELS,0445800883
101099112,3,1,ITB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,UTENSILERIA PORNARO SRL,0445800883
101105770,1,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,SFG GMBH,0445800883
101104682,3,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,ERNST SCHMIDT GMBH,0445800883
101111412,17,1,ITB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,SALDOTECNICA DI SARNO ORSOLA SAS,0445800883
101109654,2,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,ARTMANN WERKZEUG- UND MASCHINEN-,0445800883
101122582,15,1,BEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,LECOT,0445800883
101127757,6,1,PLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,GAZTECH SPÓŁKA Z OGRANICZONĄ,0445800883
101127755,6,1,PLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,GAZTECH SPÓŁKA Z OGRANICZONĄ,0445800883
101127759,6,1,PLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,GAZTECH SPÓŁKA Z OGRANICZONĄ,0445800883
101127750,9,1,PLB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,GAZTECH SPÓŁKA Z OGRANICZONĄ,0445800883
101131859,1,1,SEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,COLLETT SVETSMASKINSERVICE AB,0445800883
101065270,7,1,ITB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,SALDOTECNICA DI SARNO ORSOLA SAS,0445800883
101064855,5,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,ERNST SCHMIDT GMBH,0445800883
101063473,1,1,BEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,PARDUYNS S.A.,0445800883
101061337,7,1,ESB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,UBARE SOLDADURA SL,0445800883
101030584,2,1,FRB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,ALPES PRODUITS INDUSTRIELS,0445800883
101039488,7,1,FRB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,ALPES PRODUITS INDUSTRIELS,0445800883
101044415,53,1,ESB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"DISPROSOL, S.L.",0445800883
101041838,3,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,CARL-ARNOLD BRILL GMBH,0445800883
101012146,1,1,ITB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,TECHNO SERVICE S.R.L.,0445800883
101020738,2,1,PTB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"CS WIND PORTUGAL, S.A",0445800883
101020124,2,1,DEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,SFG GMBH,0445800883
101009046,11,1,BEB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,WELD SUPPLY,0445800883
101007374,19,1,ITB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,VI-PE SRL,0445800883
100993534,2,1,PTB,PDC,445800883,0445800883,Robust Feed Pro Off Water CPL,"MONTIRROL-COM.ROL.IND., LDA",0445800883
101008844,11,1,PLB,PDC,445800887,0445800887,Robust Feed U6 OW,"FIRMA HANDLOWO-USŁUGOWA ""DOB-SPAW""",0445800887
101020264,2,1,ESB,PDC,445800887,0445800887,Robust Feed U6 OW,SOLUCIONES IND. Y SOLDADURA 2008 SL,0445800887
101019914,4,1,BEB,PDC,445800887,0445800887,Robust Feed U6 OW,PARDUYNS S.A.,0445800887
101022712,2,1,PLB,PDC,445800887,0445800887,Robust Feed U6 OW,PRZEDSIĘBIORSTWO WIELOBRANŻOWE DRUT,0445800887
101025864,5,1,PLB,PDC,445800887,0445800887,Robust Feed U6 OW,MARSZAL L. RYSZKOWSKI SP. K.,0445800887
101027590,4,1,CZB,PDC,445800887,0445800887,Robust Feed U6 OW,"SIWECO, S.R.O.",0445800887
101010916,14,1,FRB,PDC,445800887,0445800887,Robust Feed U6 OW,MOUGENOT ET FILS SARL,0445800887
101018768,12,1,FRB,PDC,445800887,0445800887,Robust Feed U6 OW,LOPEZ FI,0445800887
101017919,1,1,BEB,PDC,445800887,0445800887,Robust Feed U6 OW,LECOT,0445800887
101016274,8,1,IEB,PDC,445800887,0445800887,Robust Feed U6 OW,BERCAR WELDING,0445800887
101044415,44,1,ESB,PDC,445800887,0445800887,Robust Feed U6 OW,"DISPROSOL, S.L.",0445800887
101037968,4,1,ESB,PDC,445800887,0445800887,Robust Feed U6 OW,"SUMINISTROS IND. COGULLADA,SA",0445800887
101031304,4,1,BEB,PDC,445800887,0445800887,Robust Feed U6 OW,PARDUYNS S.A.,0445800887
101031322,4,1,BEB,PDC,445800887,0445800887,Robust Feed U6 OW,PARDUYNS S.A.,0445800887
101051174,3,1,PLB,PDC,445800887,0445800887,Robust Feed U6 OW,MARSZAL L. RYSZKOWSKI SP. K.,0445800887
101064169,1,1,ESB,PDC,445800887,0445800887,Robust Feed U6 OW,"SUMINISTROS IND. COGULLADA,SA",0445800887
101063828,7,1,PLB,PDC,445800887,0445800887,Robust Feed U6 OW,PH POLSAB MAREK GRZESIAK,0445800887
101063971,4,1,FRB,PDC,445800887,0445800887,Robust Feed U6 OW,MOUGENOT ET FILS SARL,0445800887
101071191,3,1,PLB,PDC,445800887,0445800887,Robust Feed U6 OW,EB-SERWIS SP. Z O.O.,0445800887
101127295,12,1,ITB,PDC,445800887,0445800887,Robust Feed U6 OW,LA FERRAMENTA SRLU,0445800887
101117746,8,1,DEB,PDC,445800887,0445800887,Robust Feed U6 OW,KAACK GMBH,0445800887
101116290,6,1,BEB,PDC,445800887,0445800887,Robust Feed U6 OW,LECOT,0445800887
101109097,6,1,PLB,PDC,445800887,0445800887,Robust Feed U6 OW,PH POLSAB MAREK GRZESIAK,0445800887
101107780,2,1,ESB,PDC,445800887,0445800887,Robust Feed U6 OW,"SUMINISTROS IND. COGULLADA,SA",0445800887
101110795,11,1,FRB,PDC,445800887,0445800887,Robust Feed U6 OW,E.R.M.E.S. SAS,0445800887
101103821,5,1,CZB,PDC,445800887,0445800887,Robust Feed U6 OW,"SIWECO, S.R.O.",0445800887
101103698,3,1,IEB,PDC,445800887,0445800887,Robust Feed U6 OW,GAS-WELD LTD,0445800887
101099112,20,1,ITB,PDC,445800887,0445800887,Robust Feed U6 OW,UTENSILERIA PORNARO SRL,0445800887
101099516,4,1,FRB,PDC,445800887,0445800887,Robust Feed U6 OW,MOUGENOT ET FILS SARL,0445800887
101100500,3,1,IEB,PDC,445800887,0445800887,Robust Feed U6 OW,GAS-WELD LTD,0445800887
101232698,8,1,PLB,PDC,445800887,0445800887,Robust Feed U6 OW, ALPEX-TOOLS SP. Z O.O.,0445800887
101229030,12,1,BEB,PDC,445800887,0445800887,Robust Feed U6 OW,PARDUYNS S.A.,0445800887
101228995,13,1,BEB,PDC,445800887,0445800887,Robust Feed U6 OW,PARDUYNS S.A.,0445800887
101227538,16,1,ITB,PDC,445800887,0445800887,Robust Feed U6 OW,UTENSILERIA B. & S. SRL,0445800887
101206765,3,1,FRB,PDC,445800887,0445800887,Robust Feed U6 OW,R3M,0445800887
101216975,17,1,FRB,PDC,445800887,0445800887,Robust Feed U6 OW,ALPES PRODUITS INDUSTRIELS,0445800887
101217561,2,1,BEB,PDC,445800887,0445800887,Robust Feed U6 OW,LECOT,0445800887
101220337,1,1,BEB,PDC,445800887,0445800887,Robust Feed U6 OW,LECOT,0445800887
101265376,9,1,PLB,PDC,445800887,0445800887,Robust Feed U6 OW,MARSZAL L. RYSZKOWSKI SP. K.,0445800887
101258995,4,1,PLB,PDC,445800887,0445800887,Robust Feed U6 OW,PH POLSAB MAREK GRZESIAK,0445800887
101253410,2,1,HUB,PDC,445800887,0445800887,Robust Feed U6 OW,SKATT KFT.,0445800887
101250287,1,1,IEB,PDC,445800887,0445800887,Robust Feed U6 OW,GAS-WELD LTD,0445800887
101244641,8,1,PLB,PDC,445800887,0445800887,Robust Feed U6 OW,PH POLSAB MAREK GRZESIAK,0445800887
101135380,5,1,FRB,PDC,445800887,0445800887,Robust Feed U6 OW,ALPES PRODUITS INDUSTRIELS,0445800887
101139208,4,1,CZB,PDC,445800887,0445800887,Robust Feed U6 OW,"SIWECO, S.R.O.",0445800887
101146455,8,1,ESB,PDC,445800887,0445800887,Robust Feed U6 OW,AUXICAN S.L.,0445800887
101148471,2,1,BEB,PDC,445800887,0445800887,Robust Feed U6 OW,LECOT,0445800887
101149987,10,1,PTB,PDC,445800887,0445800887,Robust Feed U6 OW,"UNISOLDA COMÉRCIO E INDÚSTRIA, S.A.",0445800887
101159966,8,1,BEB,PDC,445800887,0445800887,Robust Feed U6 OW,LECOT,0445800887
101159966,13,1,BEB,PDC,445800887,0445800887,Robust Feed U6 OW,LECOT,0445800887
101160961,1,1,IEB,PDC,445800887,0445800887,Robust Feed U6 OW,CIARAN KEOGH WELDING & PLASMA C-O,0445800887
101161720,2,1,ESB,PDC,445800887,0445800887,Robust Feed U6 OW,"ACCESOL, S.L.",0445800887
101167315,4,1,CZB,PDC,445800887,0445800887,Robust Feed U6 OW,SVÁŘECÍ TECHNIKA - OSVA S.R.O.,0445800887
101154559,3,1,FRB,PDC,445800887,0445800887,Robust Feed U6 OW,ALPES PRODUITS INDUSTRIELS,0445800887
101157489,5,1,FRB,PDC,445800887,0445800887,Robust Feed U6 OW,MOUGENOT ET FILS SARL,0445800887
101169891,2,1,DEB,PDC,445800887,0445800887,Robust Feed U6 OW,MTECK-SCHWEISSTECHNIK GMBH,0445800887
101175146,10,1,FRB,PDC,445800887,0445800887,Robust Feed U6 OW,ALPES PRODUITS INDUSTRIELS,0445800887
101176639,19,1,PLB,PDC,445800887,0445800887,Robust Feed U6 OW,PNEUMATICON BIALOWAS KRZYSZOF,0445800887
101178965,2,1,ITB,PDC,445800887,0445800887,Robust Feed U6 OW,UTENSILERIA B. & S. SRL,0445800887
101182534,2,1,DEB,PDC,445800887,0445800887,Robust Feed U6 OW,KAACK GMBH,0445800887
101185890,1,1,IEB,PDC,445800887,0445800887,Robust Feed U6 OW,CIARAN KEOGH WELDING & PLASMA C-O,0445800887
101201218,2,1,FRB,PDC,445800887,0445800887,Robust Feed U6 OW,R3M,0445800887
101202067,2,1,PTB,PDC,445800887,0445800887,Robust Feed U6 OW,"UNISOLDA COMÉRCIO E INDÚSTRIA, S.A.",0445800887
101190736,8,1,BEB,PDC,445800887,0445800887,Robust Feed U6 OW,DINTOOLS BVBA,0445800887
101278431,9,1,PLB,PDC,445800887,0445800887,Robust Feed U6 OW,MARSZAL L. RYSZKOWSKI SP. K.,0445800887
101279000,7,1,DEB,PDC,445800887,0445800887,Robust Feed U6 OW,ELEKTRO-SCHWEISSTECHNIK,0445800887
101279275,2,1,BEB,PDC,445800887,0445800887,Robust Feed U6 OW,PARDUYNS S.A.,0445800887
100731270,1,1,DEB,PDC,445800887,0445800887,Robust Feed U6 OW,ARTMANN WERKZEUG- UND MASCHINEN-,0445800887
100730568,1,1,SEB,PDC,445800887,0445800887,Robust Feed U6 OW,"SVETSTEKNIK, AB",0445800887
100729162,11,1,ITB,PDC,445800887,0445800887,Robust Feed U6 OW,UTENSILERIA PORNARO SRL,0445800887
